po_id,supplier_id,order_date,expected_delivery,total_amount,status
4164,3,2024-05-02,2024-05-16,146481.94,Completed
4165,7,2023-09-14,2023-09-21,61038.89,Completed
4166,12,2024-03-16,2024-03-25,159036.42,Pending
4167,8,2023-09-02,2023-09-10,160591.49,Delayed
4168,3,2024-05-27,2024-06-04,97081.12,Completed
4169,15,2024-06-29,2024-07-11,136647.76,Delayed
4170,8,2024-02-08,2024-02-23,92555.06,Completed
4171,3,2023-04-25,2023-05-04,161267.37,Delayed
4172,5,2023-11-02,2023-11-16,99278.72,Delayed
4173,13,2023-11-26,2023-12-04,77155.92,Pending
4174,9,2023-10-09,2023-10-22,181331.05,Completed
4175,14,2024-01-06,2024-01-21,53709.28,Delayed
4176,6,2023-03-29,2023-04-07,149043.68,Pending
4177,19,2024-03-20,2024-03-28,163133.85,Pending
4178,4,2024-09-29,2024-10-07,104632.63,Completed
4179,12,2024-02-08,2024-02-16,108008.19,Completed
4180,11,2023-06-02,2023-06-08,143637.29,Completed
4181,3,2023-08-28,2023-09-05,111297.09,Pending
4182,15,2024-03-10,2024-03-18,76821.51,Pending
4183,9,2024-04-03,2024-04-11,51688.48,Completed
4184,8,2023-02-25,2023-03-05,115601.88,Delayed
4185,8,2024-08-16,2024-08-21,154195.47,Delayed
4186,5,2023-04-04,2023-04-16,72645.7,Pending
4187,12,2024-05-15,2024-05-20,121847.13,Delayed
4188,9,2024-08-14,2024-08-22,78079.39,Pending
4189,18,2024-05-13,2024-05-20,137345.21,Completed
4190,1,2023-06-04,2023-06-19,91513.33,Pending
4191,19,2023-04-20,2023-05-01,112148.66,Pending
4192,15,2024-09-29,2024-10-11,170417.89,Delayed
4193,15,2023-05-14,2023-05-23,59120.14,Pending
4194,6,2023-03-28,2023-04-07,88703.47,Completed
4195,7,2024-10-26,2024-11-01,63454.64,Completed
4196,6,2024-04-13,2024-04-25,80552.82,Pending
4197,3,2024-02-06,2024-02-17,85017.55,Delayed
4198,15,2023-01-26,2023-02-08,53273.17,Delayed
4199,14,2024-04-05,2024-04-12,191025.68,Pending
4200,4,2023-02-16,2023-03-02,57816.83,Completed
4201,19,2024-02-16,2024-02-29,193918.79,Delayed
4202,8,2024-04-07,2024-04-17,166453.37,Pending
4203,3,2023-04-07,2023-04-14,191258.64,Delayed
4204,8,2024-06-22,2024-07-06,157528.72,Pending
4205,9,2023-06-01,2023-06-09,101703.46,Delayed
4206,18,2024-02-02,2024-02-16,121499.29,Pending
4207,9,2024-10-07,2024-10-15,64843.46,Pending
4208,13,2024-05-13,2024-05-22,184991.64,Completed
4209,7,2023-03-17,2023-03-30,127156.1,Pending
4210,7,2024-09-11,2024-09-17,123983.03,Pending
4211,15,2024-09-05,2024-09-16,106393.22,Completed
4212,6,2024-02-16,2024-02-29,114679.15,Pending
4213,4,2023-03-04,2023-03-17,62511.98,Pending
4214,5,2024-06-02,2024-06-17,155413.01,Completed
4215,1,2024-04-22,2024-05-02,133063.5,Pending
4216,20,2023-04-10,2023-04-21,197570.87,Completed
4217,16,2024-05-23,2024-06-01,59525.21,Pending
4218,13,2023-07-18,2023-08-01,159472.36,Delayed
4219,16,2024-01-29,2024-02-10,62500.41,Pending
4220,13,2023-04-04,2023-04-18,109232.06,Pending
4221,12,2023-05-28,2023-06-06,168154.08,Completed
4222,18,2023-04-06,2023-04-14,64289.05,Delayed
4223,2,2024-03-04,2024-03-13,58480.31,Completed
4224,6,2023-12-26,2024-01-02,67877.64,Delayed
4225,20,2023-02-13,2023-02-26,175386.03,Delayed
4226,17,2023-08-27,2023-09-04,99309.59,Delayed
4227,3,2023-02-16,2023-02-21,110356.34,Completed
4228,10,2023-10-10,2023-10-17,61709.0,Delayed
4229,13,2024-04-20,2024-04-25,56556.16,Completed
4230,9,2024-02-06,2024-02-11,53928.9,Pending
4231,10,2024-07-19,2024-07-25,149240.81,Pending
4232,7,2024-08-21,2024-08-31,120300.71,Completed
4233,6,2023-10-23,2023-11-04,158869.51,Completed
4234,12,2023-11-12,2023-11-20,140734.4,Delayed
4235,5,2023-08-10,2023-08-18,58168.33,Delayed
4236,10,2024-01-19,2024-01-24,82410.8,Completed
4237,19,2023-04-07,2023-04-19,109364.99,Pending
4238,20,2024-04-13,2024-04-26,88024.44,Delayed
4239,1,2023-11-24,2023-11-30,82011.11,Completed
4240,10,2023-06-06,2023-06-20,111078.47,Pending
4241,20,2024-10-19,2024-10-29,93939.43,Completed
4242,14,2023-01-04,2023-01-18,194042.62,Delayed
4243,18,2023-05-24,2023-06-06,73984.47,Completed
4244,8,2023-01-23,2023-01-28,88197.72,Delayed
4245,5,2023-02-07,2023-02-21,114670.63,Pending
4246,6,2023-09-06,2023-09-12,112372.5,Pending
4247,10,2024-01-23,2024-01-28,93068.7,Completed
4248,19,2023-01-11,2023-01-22,123145.06,Pending
4249,15,2023-08-16,2023-08-30,193540.03,Delayed
4250,14,2024-07-03,2024-07-13,53965.94,Pending
4251,20,2024-02-28,2024-03-14,54676.58,Delayed
4252,1,2023-11-25,2023-12-01,141226.51,Pending
4253,19,2023-03-07,2023-03-16,89916.96,Completed
4254,13,2024-01-22,2024-02-03,115389.01,Delayed
4255,19,2024-11-06,2024-11-21,61778.56,Delayed
4256,9,2023-06-13,2023-06-21,86794.34,Delayed
4257,8,2024-05-28,2024-06-03,80209.78,Completed
4258,2,2024-04-22,2024-04-27,124605.7,Completed
4259,6,2023-01-15,2023-01-25,159751.29,Delayed
4260,8,2023-04-10,2023-04-24,176605.3,Delayed
4261,12,2024-07-13,2024-07-25,80430.04,Delayed
4262,12,2023-07-07,2023-07-20,94352.75,Pending
4263,1,2023-02-21,2023-02-26,110622.04,Completed
4264,13,2024-05-06,2024-05-17,119291.48,Pending
4265,4,2023-12-11,2023-12-24,95852.44,Delayed
4266,15,2024-01-06,2024-01-15,189488.04,Pending
4267,6,2023-03-30,2023-04-12,127484.46,Completed
4268,3,2023-08-26,2023-09-03,138951.55,Delayed
4269,18,2023-10-12,2023-10-24,64817.27,Pending
4270,16,2024-06-07,2024-06-20,184018.82,Completed
4271,3,2024-07-18,2024-08-01,168262.55,Delayed
4272,5,2023-08-23,2023-09-02,192822.3,Completed
4273,12,2023-09-18,2023-09-23,179725.07,Delayed
4274,6,2024-04-08,2024-04-18,84303.68,Pending
4275,8,2023-08-26,2023-09-06,167788.99,Completed
4276,6,2023-04-19,2023-05-04,171549.06,Delayed
4277,15,2024-09-01,2024-09-07,173029.07,Pending
4278,14,2024-02-14,2024-02-20,174285.2,Completed
4279,9,2024-02-24,2024-03-08,180911.53,Pending
4280,14,2023-02-28,2023-03-15,156621.36,Pending
4281,8,2024-03-25,2024-03-31,62029.24,Pending
4282,6,2024-08-20,2024-09-01,194825.94,Delayed
4283,14,2023-10-22,2023-10-27,150081.1,Delayed
4284,13,2023-12-03,2023-12-14,174888.25,Completed
4285,5,2023-01-13,2023-01-23,68631.69,Delayed
4286,18,2023-04-21,2023-04-28,56289.13,Delayed
4287,8,2024-06-03,2024-06-09,52108.97,Delayed
4288,20,2023-05-20,2023-05-29,105700.47,Pending
4289,5,2023-03-16,2023-03-23,76393.25,Delayed
4290,20,2024-10-25,2024-11-08,65780.62,Completed
4291,18,2024-07-09,2024-07-15,153966.4,Pending
4292,16,2023-06-18,2023-06-25,108136.35,Completed
4293,20,2024-12-01,2024-12-08,82488.88,Completed
4294,3,2024-07-14,2024-07-22,123386.16,Delayed
4295,7,2023-11-21,2023-12-04,132609.56,Pending
4296,3,2023-02-11,2023-02-26,99954.4,Pending
4297,18,2023-07-19,2023-07-27,108496.18,Delayed
4298,3,2024-03-21,2024-03-30,181355.34,Delayed
4299,16,2024-09-15,2024-09-24,77023.67,Pending
4300,19,2024-08-24,2024-09-03,73067.53,Completed
4301,10,2023-01-29,2023-02-05,132613.07,Pending
4302,1,2024-06-11,2024-06-24,120095.26,Completed
4303,19,2023-03-11,2023-03-21,88394.77,Delayed
4304,6,2023-09-23,2023-10-08,87792.31,Completed
4305,4,2023-01-09,2023-01-16,155755.03,Delayed
4306,3,2024-10-20,2024-11-03,107493.38,Delayed
4307,11,2024-01-19,2024-01-28,134808.15,Completed
4308,13,2024-12-04,2024-12-11,124502.32,Delayed
4309,3,2024-06-25,2024-07-01,192839.96,Delayed
4310,11,2023-03-05,2023-03-16,107043.11,Delayed
4311,17,2023-09-08,2023-09-20,159605.31,Pending
4312,20,2023-09-05,2023-09-16,121656.61,Delayed
4313,5,2023-01-21,2023-01-31,82189.25,Delayed
4314,14,2024-01-19,2024-01-29,108369.55,Completed
4315,1,2023-06-08,2023-06-16,156898.9,Delayed
4316,5,2023-12-27,2024-01-03,56350.56,Pending
4317,9,2024-08-28,2024-09-12,75415.25,Delayed
4318,5,2023-12-13,2023-12-23,141785.59,Completed
4319,8,2024-11-28,2024-12-07,173206.48,Pending
4320,14,2023-09-02,2023-09-14,91918.59,Completed
4321,9,2023-05-06,2023-05-17,89555.15,Pending
4322,1,2023-11-15,2023-11-29,139941.38,Pending
4323,8,2023-07-20,2023-08-04,108629.64,Delayed
4324,1,2024-10-03,2024-10-16,156691.01,Delayed
4325,2,2023-11-25,2023-12-10,90091.44,Pending
4326,17,2023-04-24,2023-05-03,79274.19,Completed
4327,1,2023-04-11,2023-04-20,140329.76,Pending
4328,11,2023-01-11,2023-01-19,64673.52,Delayed
4329,18,2023-02-15,2023-03-02,93647.52,Completed
4330,8,2023-01-08,2023-01-17,130476.3,Delayed
4331,15,2023-02-02,2023-02-12,71316.67,Completed
4332,11,2023-05-24,2023-06-06,151047.03,Pending
4333,8,2023-03-24,2023-04-05,57269.96,Delayed
4334,10,2024-06-18,2024-07-01,142954.17,Completed
4335,4,2023-11-05,2023-11-18,65270.76,Pending
4336,19,2023-10-14,2023-10-25,97157.62,Completed
4337,12,2024-10-10,2024-10-15,185090.53,Delayed
4338,8,2024-01-04,2024-01-13,169211.82,Completed
4339,11,2023-10-06,2023-10-21,109215.82,Pending
4340,3,2024-06-22,2024-07-05,81711.01,Pending
4341,20,2024-12-17,2024-12-25,149327.32,Completed
4342,3,2024-04-17,2024-05-02,96794.03,Pending
4343,9,2023-03-05,2023-03-13,105581.06,Completed
4344,17,2024-11-10,2024-11-19,149021.6,Pending
4345,1,2024-11-12,2024-11-21,83319.89,Completed
4346,2,2023-08-23,2023-08-31,79207.96,Pending
4347,19,2023-01-05,2023-01-17,103642.39,Pending
4348,14,2023-09-15,2023-09-21,57181.94,Pending
4349,2,2024-11-05,2024-11-15,167132.65,Completed
4350,8,2023-11-26,2023-12-08,85365.99,Completed
4351,13,2023-07-03,2023-07-12,126782.27,Pending
4352,5,2024-07-21,2024-08-05,80752.4,Delayed
4353,13,2024-10-09,2024-10-17,122184.23,Pending
4354,14,2023-08-06,2023-08-14,194220.41,Completed
4355,13,2024-12-01,2024-12-07,123238.24,Delayed
4356,15,2023-09-23,2023-10-08,172638.39,Completed
4357,17,2024-05-16,2024-05-23,176975.5,Completed
4358,17,2024-07-28,2024-08-02,55537.05,Delayed
4359,13,2024-07-28,2024-08-10,76517.75,Delayed
4360,10,2023-01-11,2023-01-24,139872.67,Pending
4361,18,2024-05-31,2024-06-05,126216.75,Pending
4362,18,2023-02-04,2023-02-18,129435.19,Completed
4363,17,2024-07-08,2024-07-19,106064.57,Delayed
4364,18,2023-10-08,2023-10-14,53953.57,Delayed
4365,7,2024-01-16,2024-01-25,54399.81,Completed
4366,14,2024-01-14,2024-01-27,81111.72,Pending
4367,20,2024-11-03,2024-11-18,81465.66,Delayed
4368,13,2023-08-12,2023-08-25,163901.38,Delayed
4369,4,2024-01-11,2024-01-21,56071.76,Completed
4370,14,2024-04-06,2024-04-17,52018.53,Pending
4371,11,2024-02-19,2024-02-29,178401.16,Pending
4372,20,2024-07-26,2024-08-04,100804.79,Completed
4373,20,2023-03-31,2023-04-06,199886.51,Completed
4374,16,2023-02-08,2023-02-14,59094.77,Delayed
4375,2,2023-08-19,2023-08-26,142153.55,Delayed
4376,5,2023-11-15,2023-11-29,99283.68,Completed
4377,11,2024-08-30,2024-09-13,152996.73,Pending
4378,4,2023-05-08,2023-05-19,142152.16,Completed
4379,15,2024-05-11,2024-05-17,181834.73,Delayed
4380,14,2024-01-31,2024-02-10,147386.02,Completed
4381,9,2023-12-19,2023-12-28,136903.01,Completed
4382,11,2023-08-23,2023-08-29,194988.89,Completed
4383,14,2023-08-06,2023-08-13,170745.84,Pending
4384,5,2023-11-11,2023-11-16,143572.43,Delayed
4385,5,2024-03-30,2024-04-05,64373.63,Pending
4386,17,2024-03-25,2024-04-07,79441.48,Completed
4387,12,2023-08-17,2023-08-26,98068.67,Pending
4388,18,2023-10-23,2023-11-06,149949.81,Completed
4389,15,2023-02-25,2023-03-05,93782.45,Delayed
4390,9,2023-10-17,2023-10-27,84459.23,Delayed
4391,4,2023-02-17,2023-03-04,150724.98,Completed
4392,19,2024-01-26,2024-02-07,100582.4,Delayed
4393,11,2024-05-23,2024-06-04,185776.94,Pending
4394,12,2023-08-05,2023-08-19,59309.32,Pending
4395,12,2024-08-22,2024-09-01,82273.71,Completed
4396,10,2023-01-31,2023-02-08,186909.1,Delayed
4397,14,2024-09-18,2024-09-24,194199.08,Pending
4398,5,2024-02-05,2024-02-14,59134.06,Pending
4399,19,2024-09-14,2024-09-23,124554.47,Pending
4400,18,2024-03-15,2024-03-24,58340.95,Pending
4401,6,2024-03-13,2024-03-18,105809.9,Completed
4402,13,2023-03-01,2023-03-10,174834.26,Delayed
4403,5,2023-11-07,2023-11-21,81747.74,Completed
4404,9,2023-08-19,2023-08-26,65255.69,Pending
4405,12,2023-12-29,2024-01-13,148627.04,Completed
4406,8,2024-05-27,2024-06-06,53587.01,Completed
4407,9,2023-10-03,2023-10-11,156432.76,Pending
4408,5,2024-10-25,2024-11-02,177534.47,Delayed
4409,10,2024-02-15,2024-02-26,125140.8,Pending
4410,11,2023-06-01,2023-06-08,127414.56,Pending
4411,16,2024-10-27,2024-11-04,196660.67,Delayed
4412,18,2024-01-12,2024-01-26,170501.57,Completed
4413,8,2024-07-14,2024-07-23,94604.37,Pending
4414,13,2024-06-23,2024-07-07,104922.81,Pending
4415,1,2024-09-28,2024-10-06,86945.55,Completed
4416,15,2023-08-29,2023-09-12,185261.02,Completed
4417,12,2023-08-10,2023-08-24,157030.9,Completed
4418,14,2024-02-29,2024-03-15,144449.13,Pending
4419,8,2023-10-26,2023-11-06,64238.83,Completed
4420,15,2023-12-07,2023-12-12,105050.66,Pending
4421,8,2024-03-13,2024-03-19,162629.91,Delayed
4422,10,2024-10-12,2024-10-26,194914.32,Pending
4423,5,2024-08-31,2024-09-09,58601.54,Completed
4424,16,2024-07-20,2024-07-27,121246.73,Completed
4425,8,2024-07-10,2024-07-20,155906.99,Delayed
4426,5,2023-07-14,2023-07-25,176622.58,Pending
4427,14,2023-01-24,2023-02-05,199255.68,Delayed
4428,10,2024-06-17,2024-06-25,165668.38,Delayed
4429,6,2024-02-17,2024-02-27,57641.83,Pending
4430,13,2023-10-30,2023-11-08,141629.65,Pending
4431,7,2023-04-21,2023-04-28,113816.28,Completed
4432,12,2024-10-01,2024-10-16,80691.8,Completed
4433,13,2023-12-11,2023-12-25,73032.5,Completed
4434,2,2024-03-07,2024-03-12,67844.6,Pending
4435,5,2024-11-28,2024-12-10,119931.93,Delayed
4436,1,2024-10-07,2024-10-20,182394.93,Pending
4437,19,2024-06-17,2024-07-01,133736.29,Pending
4438,2,2023-08-10,2023-08-19,115741.03,Delayed
4439,15,2023-05-02,2023-05-11,145816.69,Pending
4440,3,2023-09-16,2023-09-29,199545.45,Pending
4441,12,2023-08-26,2023-09-10,179700.19,Completed
4442,5,2024-08-15,2024-08-29,77275.99,Pending
4443,1,2024-12-16,2024-12-30,118860.01,Completed
4444,14,2024-11-24,2024-11-29,121898.94,Pending
4445,14,2024-11-12,2024-11-22,115313.22,Completed
4446,1,2023-08-19,2023-08-31,173159.0,Completed
4447,17,2023-10-14,2023-10-22,119420.28,Pending
4448,4,2024-03-05,2024-03-13,110483.17,Delayed
4449,1,2023-09-12,2023-09-27,173082.74,Delayed
4450,16,2024-04-10,2024-04-16,54257.72,Completed
4451,20,2024-01-23,2024-02-07,162805.43,Completed
4452,20,2023-01-16,2023-01-31,53633.96,Pending
4453,7,2024-05-22,2024-06-01,144430.6,Delayed
4454,18,2024-06-15,2024-06-26,188422.27,Pending
4455,14,2023-08-29,2023-09-09,149176.0,Delayed
4456,11,2023-07-05,2023-07-15,96477.44,Delayed
4457,20,2024-04-02,2024-04-12,118407.51,Completed
4458,16,2023-07-20,2023-07-26,55205.49,Delayed
4459,20,2024-05-14,2024-05-24,145214.36,Pending
4460,19,2023-04-22,2023-04-29,180515.9,Delayed
4461,1,2024-07-31,2024-08-13,108324.77,Pending
4462,4,2023-09-27,2023-10-12,96573.56,Pending
4463,19,2023-10-09,2023-10-21,159598.91,Pending
4464,8,2024-07-25,2024-07-30,57798.68,Completed
4465,13,2024-10-02,2024-10-16,132154.62,Completed
4466,4,2023-11-20,2023-12-05,72255.97,Completed
4467,4,2023-12-22,2023-12-29,51035.58,Completed
4468,2,2023-01-03,2023-01-09,165276.28,Pending
4469,7,2023-08-09,2023-08-20,69489.94,Pending
4470,7,2024-10-29,2024-11-05,54010.58,Pending
4471,8,2024-05-11,2024-05-23,135742.3,Pending
4472,16,2023-10-17,2023-10-26,104757.3,Delayed
4473,6,2024-06-19,2024-07-01,119338.35,Delayed
4474,7,2024-10-06,2024-10-12,60537.75,Completed
4475,3,2023-01-11,2023-01-25,189125.22,Delayed
4476,3,2024-01-17,2024-01-27,74148.02,Pending
4477,3,2024-11-30,2024-12-05,97582.49,Pending
4478,9,2024-12-09,2024-12-22,174527.42,Delayed
4479,7,2024-05-19,2024-06-01,124462.11,Pending
4480,20,2024-06-15,2024-06-25,114294.81,Completed
4481,5,2024-04-27,2024-05-11,124508.07,Pending
4482,1,2024-02-12,2024-02-21,121381.36,Pending
4483,17,2024-05-13,2024-05-20,127437.99,Completed
4484,15,2023-02-16,2023-02-23,51916.03,Delayed
4485,14,2024-05-05,2024-05-10,138350.35,Pending
4486,7,2024-11-25,2024-11-30,118947.98,Completed
4487,17,2023-02-20,2023-03-05,193516.85,Pending
4488,19,2024-02-27,2024-03-11,51405.38,Delayed
4489,14,2024-07-01,2024-07-14,154550.34,Delayed
4490,8,2023-03-25,2023-04-08,95364.32,Completed
4491,10,2024-04-26,2024-05-06,144005.91,Delayed
4492,12,2023-02-11,2023-02-26,194506.1,Delayed
4493,14,2024-06-14,2024-06-20,132803.69,Completed
4494,5,2024-10-02,2024-10-16,128514.22,Completed
4495,7,2024-07-26,2024-08-04,196949.87,Delayed
4496,1,2024-11-14,2024-11-22,83017.69,Completed
4497,1,2023-11-04,2023-11-17,107099.91,Pending
4498,1,2024-05-26,2024-06-06,134383.99,Delayed
4499,11,2023-08-09,2023-08-17,118085.82,Completed
4500,9,2023-09-03,2023-09-16,143238.55,Completed
4501,10,2024-04-10,2024-04-16,81094.28,Delayed
4502,20,2023-01-16,2023-01-27,108357.86,Delayed
4503,13,2024-05-05,2024-05-11,70088.97,Delayed
4504,5,2024-09-14,2024-09-20,57067.86,Completed
4505,11,2023-08-18,2023-09-01,97715.39,Delayed
4506,6,2024-09-06,2024-09-20,173977.18,Pending
4507,5,2023-01-14,2023-01-23,174354.28,Completed
4508,4,2024-01-12,2024-01-27,83461.47,Completed
4509,1,2024-10-13,2024-10-26,160923.33,Delayed
4510,8,2023-03-10,2023-03-24,157556.08,Delayed
4511,5,2024-01-06,2024-01-12,139771.46,Delayed
4512,16,2024-07-06,2024-07-20,171659.82,Delayed
4513,17,2023-03-22,2023-03-28,79122.09,Pending
4514,4,2024-08-20,2024-08-25,181178.03,Delayed
4515,14,2023-04-05,2023-04-14,51509.55,Pending
4516,8,2024-04-26,2024-05-06,183332.08,Pending
4517,17,2023-07-12,2023-07-26,187005.8,Completed
4518,15,2024-03-31,2024-04-10,96467.69,Pending
4519,9,2024-09-27,2024-10-11,193022.18,Delayed
4520,7,2024-10-26,2024-11-07,179874.79,Pending
4521,4,2023-09-10,2023-09-20,177148.69,Delayed
4522,6,2024-04-26,2024-05-09,127993.51,Completed
4523,19,2023-03-20,2023-04-04,182287.21,Completed
4524,13,2024-06-15,2024-06-25,95194.52,Completed
4525,17,2023-04-17,2023-05-01,86044.69,Delayed
4526,17,2023-07-14,2023-07-29,151222.86,Completed
4527,14,2023-06-08,2023-06-23,193727.28,Completed
4528,13,2023-09-07,2023-09-16,123405.86,Completed
4529,16,2023-08-09,2023-08-18,197256.16,Pending
4530,8,2023-08-29,2023-09-12,128223.52,Pending
4531,7,2023-02-28,2023-03-06,135763.85,Delayed
4532,3,2023-09-20,2023-09-30,193121.49,Delayed
4533,14,2023-01-11,2023-01-19,146837.41,Completed
4534,13,2024-11-21,2024-11-28,197601.93,Pending
4535,7,2024-08-02,2024-08-17,57490.65,Completed
4536,6,2023-01-24,2023-01-29,94238.37,Delayed
4537,16,2024-07-02,2024-07-08,152773.9,Pending
4538,6,2024-07-22,2024-08-05,178229.41,Completed
4539,20,2023-01-11,2023-01-19,117604.12,Completed
4540,18,2023-11-17,2023-12-02,186264.26,Delayed
4541,6,2023-12-05,2023-12-16,191642.29,Completed
4542,10,2023-02-26,2023-03-09,90737.69,Completed
4543,16,2024-09-11,2024-09-22,53348.31,Completed
4544,4,2023-05-25,2023-05-30,52140.33,Pending
4545,14,2023-11-14,2023-11-23,101963.47,Pending
4546,3,2024-11-28,2024-12-13,125245.67,Completed
4547,18,2023-09-14,2023-09-22,72349.81,Delayed
4548,16,2024-12-06,2024-12-15,116283.77,Delayed
4549,14,2023-08-01,2023-08-08,56039.19,Completed
4550,14,2023-05-17,2023-05-30,143046.24,Delayed
4551,15,2023-10-20,2023-10-28,197054.1,Delayed
4552,4,2023-02-11,2023-02-18,54645.86,Pending
4553,13,2024-11-14,2024-11-22,184787.26,Pending
4554,5,2023-02-01,2023-02-15,60151.84,Pending
4555,20,2024-03-30,2024-04-08,185937.18,Completed
4556,7,2024-11-23,2024-12-05,194415.43,Pending
4557,14,2023-11-10,2023-11-24,108876.96,Completed
4558,15,2024-04-09,2024-04-17,115794.36,Completed
4559,12,2024-01-22,2024-02-04,102003.7,Pending
4560,7,2024-10-27,2024-11-04,76777.62,Delayed
4561,1,2024-07-12,2024-07-19,62581.6,Delayed
4562,3,2023-11-20,2023-11-28,120892.76,Pending
4563,2,2023-07-05,2023-07-13,68594.18,Completed
4564,18,2023-08-21,2023-09-01,136813.03,Delayed
4565,16,2023-10-01,2023-10-10,158709.34,Completed
4566,2,2024-08-02,2024-08-13,149053.39,Delayed
4567,4,2023-01-22,2023-02-06,54322.65,Completed
4568,7,2023-10-18,2023-10-28,161559.71,Pending
4569,4,2024-11-09,2024-11-14,142292.02,Delayed
4570,19,2023-12-25,2024-01-01,52608.8,Completed
4571,17,2023-04-25,2023-05-07,124165.38,Completed
4572,17,2023-02-21,2023-03-03,64354.82,Pending
4573,12,2024-06-28,2024-07-03,80324.57,Completed
4574,14,2024-05-16,2024-05-22,194619.65,Pending
4575,15,2024-09-27,2024-10-07,66741.47,Delayed
4576,13,2024-08-08,2024-08-21,189310.23,Pending
4577,9,2024-07-09,2024-07-22,136604.93,Delayed
4578,4,2024-03-01,2024-03-11,185962.22,Completed
4579,18,2024-11-08,2024-11-22,54708.72,Delayed
4580,12,2023-09-02,2023-09-11,71608.51,Delayed
4581,9,2024-04-22,2024-04-30,152777.31,Completed
4582,15,2024-01-10,2024-01-23,139670.41,Completed
4583,18,2024-02-18,2024-02-27,87345.18,Completed
4584,7,2023-04-17,2023-05-01,50087.32,Completed
4585,13,2024-11-07,2024-11-13,56592.98,Completed
4586,19,2023-07-31,2023-08-14,147616.55,Completed
4587,15,2023-06-02,2023-06-17,199671.41,Pending
4588,11,2024-12-21,2024-12-26,128916.99,Delayed
4589,5,2023-08-12,2023-08-24,115547.96,Completed
4590,12,2024-05-28,2024-06-02,106517.46,Completed
4591,11,2023-12-04,2023-12-11,57292.61,Pending
4592,12,2024-01-17,2024-01-30,106994.61,Completed
4593,15,2023-02-06,2023-02-13,108558.31,Pending
4594,18,2023-05-14,2023-05-20,179404.5,Pending
4595,12,2024-05-03,2024-05-10,165468.45,Pending
4596,15,2024-10-28,2024-11-06,156185.89,Pending
4597,3,2023-07-14,2023-07-27,130087.22,Pending
4598,3,2024-11-30,2024-12-09,50588.25,Delayed
4599,2,2024-03-19,2024-04-01,125207.94,Delayed
4600,9,2024-09-04,2024-09-09,112521.09,Pending
4601,12,2024-08-20,2024-08-30,71225.56,Completed
4602,13,2024-07-21,2024-08-05,174668.56,Pending
4603,20,2023-05-22,2023-06-03,137529.18,Completed
4604,8,2024-05-14,2024-05-24,95010.19,Delayed
4605,20,2024-06-06,2024-06-13,111937.39,Pending
4606,15,2024-09-01,2024-09-15,138625.4,Pending
4607,1,2024-09-27,2024-10-02,122373.03,Delayed
4608,17,2024-03-23,2024-04-01,140336.41,Pending
4609,18,2024-07-02,2024-07-11,55232.27,Completed
4610,14,2024-04-13,2024-04-22,117347.69,Pending
4611,3,2023-02-14,2023-02-22,82243.13,Delayed
4612,12,2023-03-11,2023-03-26,134011.86,Delayed
